"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"Yamamoto, Yoshinobu",808967,"R","92.3","89.3","50.8",,"73.3","94","40.2",,
"Madden, Ty",680744,"R","92.2","90.6","40.7",,"83","82.3","19.2",,
"Castillo, Luis",622491,"R","92.2","93.9",,"94",,,"15",,
"Adon, Joan",672851,"R","92.2","87.8",,"79.9",,"51.1","41.8",,
"Anderson, Chase",502624,"R","92.2","90.3","46.4","99.4",,"96.9",,"55.4",
"Fairbanks, Pete",664126,"R","92.2",,,"73.5",,,"46.2",,
"Zeferjahn, Ryan",666171,"R","92.2",,"33.7",,,,,"61.6",
"Ober, Bailey",641927,"R","92.2",,,"98.8",,"77.4","51.3","44.6",
"Allard, Kolby",663465,"L","92.2","95.3","44.9","99.6",,"94.9",,,
"Winn, Keaton",676775,"R","92.1","83.3",,,"86.7",,"11.9",,
"Cruz, Fernando",518585,"R","92.1",,"42.3",,"63.4",,,,
"O'Loughlin, Jack",672552,"L","92.1",,,"99.3",,"82.6","21.9",,
"Mazur, Adam",800049,"R","92.1","90.9",,"92.8",,"67.4","23.7",,
"Burke, Sean",680732,"R","92",,,"99.6",,"78.7","30.9",,
"Povich, Cade",700249,"L","92","91.5","48.7","94.2",,"88.8","30.7","31.9",
"Brasier, Ryan",518489,"R","92","93.5","58.1",,,,"30.9",,
"Veneziano, Anthony",685107,"L","92",,,"98.9",,,"28.4","47.8",
"Allen, Logan",671106,"L","92","92.5","43.7","72.7",,,,"54.4",
"Dobnak, Randy",677976,"R","91.9","78.7",,"83.3",,,,"37.2",
"Taillon, Jameson",592791,"R","91.8","91.9","51","96.8",,"74.2",,"51.9",
"Mantiply, Joe",573009,"L","91.8","92.2",,"98.4",,"49.3",,,
"Mederos, Victor",682989,"R","91.7","91.9","32.3","96.4",,"75.9",,,
"deGrom, Jacob",594798,"R","91.7",,,"94.2",,,"30",,
"Flexen, Chris",623167,"R","91.7",,"56.2","98.5",,"87.8","46.9","49.7",
"Speier, Gabe",642100,"L","91.6","92",,,,,"33",,
"Estes, Joey",683155,"R","91.6","92.2","38.6","99.2",,,"35.5","52.9",
"Dubin, Shawn",681869,"R","91.5",,"35.4","87.6",,"91.5",,"61.1",
"Kimbrel, Craig",518886,"R","91.5",,,,,"70",,"64",
"Brown, Hunter",686613,"R","91.5","91.2","59.9","95.5",,"80.2","44.4",,
"Frías, Luis",666818,"R","91.4","91.1","36.8",,,,"59",,
"Jacob, Alek",689690,"R","91.4","91.9",,"95.9",,,,"73.1",
"Otañez, Michel",671305,"R","91.4","92.9",,,,,"23.8",,
"Civale, Aaron",650644,"R","91.4","89.1","48.1",,"93.7","86.6","42.5","62.3",
"Clevinger, Mike",605182,"R","91.4","88.8","24.6","96.9",,"69",,"59.8",
"Cole, Gerrit",543037,"R","91.4","92.1","47.5","97.7",,"79","28.2",,
"Salazar, Eduardo",674285,"R","91.2","88",,,,,"20.6",,
"Miller, Mason",695243,"R","91.2",,,"88.5",,,"48.3",,
"Wells, Tyler",669330,"R","91.1",,"57.9","95.6",,"66.1","35",,
"Faedo, Alex",656412,"R","91.1","88.2",,"86.7",,,"24.5",,
"Neris, Héctor",593576,"R","91.1","91.1",,,"68.6",,"40.5",,
"Tonkin, Michael",543859,"R","91.1","86.9",,,,,"25.2","47.8",
"Suárez, Albert",544150,"R","91",,"44.8","97.4",,"54.3",,,
"Sands, Cole",663485,"R","91","87.6","42.2",,"85.1","62",,,
"Martinez, Justin",679885,"R","91","89.5",,,"93.1",,"27.8",,
"Nastrini, Nick",680897,"R","91",,,"95.4",,"61.3","19.2",,
"Lange, Alex",656638,"R","91","85.9",,"89.4",,,"15.2",,
"Ferguson, Caleb",657571,"L","91","87.1","32.3",,,,,,"61.9"
"Thorpe, Drew",689672,"R","90.9",,"39.1","97.8",,,"35.4","48.8",
"Suarez, José",660761,"L","90.9","91.2","50.6","86.4",,,"30.7","43.3",
"Woo, Bryan",693433,"R","90.9","85.9",,"86",,,"26.5","55.9",
"Morton, Charlie",450203,"R","90.8","92.4","28.5","99.3",,"71.3",,,
"Espino, Paolo",502179,"R","90.8",,,"95.2",,"99.6",,"73.3",
"Montero, Rafael",606160,"R","90.8","87",,"93.8",,,"28.9",,
"Chapman, Aroldis",547973,"L","90.8","89",,,"43.5",,"38.1",,
"Assad, Javier",665871,"R","90.8","88.9","57.5","96.3",,"76.7","47.5","57",
"Garrett, Reed",657585,"R","90.8","87.4","37.8",,"79.6",,,"46.1",
"Farmer, Buck",571656,"R","90.7","88",,"79.6",,,"26.9",,
"Puk, A.J.",640462,"L","90.7","88.7",,"97.4","59.3",,"21","49.2",
"Rogers, Josh",642028,"L","90.6",,,,,,"40.4","43.4",
"Cisnero, José",542585,"R","90.5","92.6",,"80.3",,,"28.5",,
"Lowder, Rhett",695076,"R","90.5","85.4",,"87.5",,,"28",,
"Megill, Tylor",656731,"R","90.5","90.5","46.9","84.2","44.1","80.4","31.9","63.3",
"Henry, Tommy",674072,"L","90.5","92.9",,"95",,"80.4","20.3",,
"Marte, José",665896,"R","90.4","82.9",,"94.9",,,"37.2",,
"Bido, Osvaldo",674370,"R","90.4","89.8","22.5","94.1",,,"28.4",,
"Martinez, Nick",607259,"R","90.4","88.9","59.7","82",,"71.7","13.1",,
"Severino, Luis",622663,"R","90.4","89.8","55","97.9",,,"50.2","62.7",
"Hernández, Elieser",622694,"R","90.3","88.8","49.5","92.9",,,,,
"Rogers, Trevor",669432,"L","90.3","90","26.1","86",,,,,
"Thielbar, Caleb",573204,"L","90.3",,,,,"89.7",,"39.4",
"Staumont, Josh",622251,"R","90.3","88.9",,,,,"26.8",,
"Long, Sam",669674,"L","90.2",,,,"88.5","76","13.3",,
"Waldron, Matt",663362,"R","90.2","86.1","56.5",,,,,"44.3",
"Kerr, Ray",678061,"L","90.2",,"59",,"97.4","34.7",,,
"Feyereisen, J.P.",656420,"R","90.2",,,"86.2",,,"31.3",,
"Buehler, Walker",621111,"R","90.2","86.9","54.5","93.6",,"92.3","41.9","57.9",
"Kikuchi, Yusei",579328,"L","90.2",,,"88.9",,"42.6","27.3",,
"Miller, Bryce",682243,"R","90.2","87.2","60.8",,"67.1","57.4","22.5","60.4",
"Smith, Will",519293,"L","90.1",,,"92.1",,"61.2","27.5",,
"Muñoz, Roddery",682610,"R","90.1","85.9","47.2","95.4",,,"29.3",,
"Almonte, Yency",622075,"R","90","91.4","69",,,,,"52.6",
"Boyd, Matthew",571510,"L","89.9","87.3",,"83",,"78.1","53.2",,
"Stripling, Ross",548389,"R","89.9","85.8","56.7","87.2",,"77.6","25.2",,
"Ginkel, Kevin",656464,"R","89.9","92.4",,,,,"21.4",,
"Contreras, Roansy",672710,"R","89.8","89",,"97.7",,"76.9","31.8","34.8",
"Wilson, Bryse",669060,"R","89.8","86.4","52.5","96.4",,"61.7",,,
"Rocker, Kumar",677958,"R","89.8","90.5",,,,,"34.4",,
"Warren, Austin",681810,"R","89.8","92.9","32.2",,,,,"53.3",
"Cano, Yennier",666974,"R","89.8","88.5",,"98.8",,,"26.3","30.4",
"Wilson, Steven",621051,"R","89.7",,,"97.5",,,,"43.4",
"Bazardo, Eduard",660825,"R","89.7","88.2",,,"77.2",,,"54",
"Mlodzinski, Carmen",669387,"R","89.7",,"49.3",,,,"18.6","30.6",
"Helsley, Ryan",664854,"R","89.7",,,,,"61.7","23.1",,
"Brazobán, Huascar",623211,"R","89.7","87.1","35.4","79.3",,,,,
"Shugart, Chase",663767,"R","89.6","87.7","47.4","84.7",,,,"69.3",
"Smith, Burch",572143,"R","89.6",,"34.7",,,"84.2",,"43",
"Leahy, Kyle",681517,"R","89.6",,,"79",,"82.5","39","51.3",
"Zerpa, Angel",672582,"L","89.6","84.4",,"98.9",,,"39.5",,
"Montero, Keider",672456,"R","89.5","82.8",,"89.5",,"77.5","47.4",,
"Rasmussen, Drew",656876,"R","89.5","90.6","25.3",,,,,"50.5",
"Rodríguez, Randy",678495,"R","89.5","84.4",,"85.1",,,"47.6",,
"Okert, Steven",595345,"L","89.5","84.2",,"93.2",,,"46.4",,
"Winans, Allan",642216,"R","89.5","85.4",,"69.5",,,,"52",
"Blewett, Scott",656240,"R","89.5",,,,"65.5",,"18.4",,
"Olson, Reese",681857,"R","89.4","91.3",,"74",,"85.6","31.6",,
"Cannon, Jonathan",686563,"R","89.4","89.1","59.2","76.5",,,,"42",
"Quijada, José",650671,"L","89.3",,,"98.5",,,,,
"Morejon, Adrian",670970,"L","89.3","84.8",,,,,"46.5","70.1",
"Kilian, Caleb",668873,"R","89.3",,"31.4",,,,,"48.2",
"Blackburn, Paul",621112,"R","89.2","84.6","50.6","74.8",,"87.1",,"59.8",
"Darvish, Yu",506433,"R","89.2","88.4","61.8","65.5","52.1","80.6","28.3","47.9",
"Gasser, Robert",688107,"L","89.2","83.5","43.8","94.6",,,,"54.4",
"Junk, Janson",676083,"R","89.2","90.9",,,,"73.2","47.5","50.9",
"Gilbert, Tyler",656457,"L","89","91.6","54.4",,,,,"27.4",
"Bachar, Lake",669199,"R","89",,,,"95.9",,,"58.6",
"Rutledge, Jackson",671131,"R","89","96.9","41",,"66.4",,"23.9",,
"Peralta, Freddy",642547,"R","89",,,"90.3",,"49.3","37","38.2",
"Festa, David",701581,"R","89",,,"87.1",,,"28",,
"Bellozo, Valente",678368,"R","89",,"46.3","89.2",,"71.8",,"54.9",
"Garcia, Robert",676395,"L","89",,,"89.9",,,"26.9",,
"Fulmer, Carson",608334,"R","89","79.6",,"92.2",,"53.6","30.7","46.7",
"Hernández, Jonathan",642546,"R","88.9","91.5",,"93.4",,,"31.4",,
"Soto, Gregory",642397,"L","88.9","90.7",,,,,"17.5","34.5",
"Uceta, Edwin",670955,"R","88.8",,"51.3","78.7",,,,"52",
"Cleavinger, Garrett",664076,"L","88.7","84.1","37.4",,,,"33.9","69.3",
"Bivens, Spencer",702352,"R","88.7","83.5","56.4","73.2",,,,"51.2",
"Francis, Bowden",670102,"R","88.7","88.7",,,"85.3","89.1","37.5",,
"Gómez, Yoendrys",672782,"R","88.6",,,"95.6",,"65","45.5","43.5",
"Díaz, Jhonathan",646242,"L","88.4","77.3",,"80.3",,"83.1","52.9",,
"McArthur, James",663704,"R","88.3","88.8",,,,"80.1","13.8",,
"Soriano, José",667755,"R","88.3","91.2",,,"86.6","65.4","17.4",,
"Bush, Ky",681066,"L","88.2",,,"87.7",,"74.9","28.3",,
"Tinoco, Jesus",622786,"R","88.2","88.1",,"98.3",,,"28.3",,
"Walker, Josh",677020,"L","88.2","84",,,,,"26",,
"Matzek, Tyler",554431,"L","88.2",,,,,,"42.1",,
"Faucher, Calvin",676534,"R","88.1",,"22.3",,,"68",,"39",
"Burr, Ryan",621114,"R","88.1",,,,,,"29.9",,
"Webb, Jacob",657097,"R","88.1",,,"99.6",,,,"45.5",
"Ortiz, Luis",682847,"R","88.1","78.2","45.3","96.3",,,"25.7",,
"Hendricks, Kyle",543294,"R","87.9","80.8",,"75",,"79.4",,,
"Rodriguez, Carlos",692230,"R","87.8","93.1","60.9","98.8",,"69.3","38",,
"Freeland, Kyle",607536,"L","87.8","83.8","34.8","95.8",,"43.8",,,
"Iglesias, Raisel",628452,"R","87.7","89.6",,"87",,,"34",,
"Brieske, Beau",689225,"R","87.6","86.7",,"87.2",,,"20",,
"Chirinos, Yonny",630023,"R","87.6","85.7",,,"57.9",,"26",,
"Adam, Jason",592094,"R","87.5",,"15.9","78.5",,,"30.8","58.9",
"Romero, JoJo",668941,"L","87.4","86.3",,"98.6",,,,"36.8",
"Newcomb, Sean",656794,"L","87.3","82.3",,,,"89.2",,,"64.6"
"Smith, Drew",622098,"R","87.3",,"40.3","97.7",,"71.1","41.2",,
"Cease, Dylan",656302,"R","87.3",,"41.2","87.9",,"77.8","24.9","66.5",
"Walters, Andrew",689958,"R","87.2",,,,,,"29.3",,
"Wicks, Jordan",696136,"L","87.1","94.7",,"94.8",,"66.4","25.1","41.6",
"Voth, Austin",608723,"R","87.1",,"46",,,"86.8",,"56.9",
"Campbell, Isaiah",663462,"R","87.1",,,,,,"27","52.3",
"Crochet, Garrett",676979,"L","87.1","85.4","39.1","99.4",,,,"49.6",
"Vásquez, Randy",681190,"R","86.8","85.9","49.3","94.4",,"54.9",,"54.2",
"Maeda, Kenta",628317,"R","86.8","79.1","21.5",,"79.6","77","19.1","32.6",
"Sims, Lucas",608371,"R","86.7",,"57.2",,,"77.8","37.7","52.3",
"Irvin, Jake",663623,"R","86.7","84.1","49.1","85",,"63.3",,,
"Kinley, Tyler",641755,"R","86.7",,,"97.6",,,"31.7",,
"Leone, Dominic",608678,"R","86.5","84.6","42.8","79.8",,,"40.7","35.8",
"Ross, Joe",605452,"R","86.4","80",,"93.4",,"54","27.4",,
"Sandlin, Nick",680704,"R","86.4","85.4",,,"88.3",,"51",,
"Miley, Wade",489119,"L","86.3","85.8","55.9","91.8",,,,,
"Avila, Nick",687014,"R","86.2","86.4","26.7",,,"65.9",,,
"Casparius, Ben",676508,"R","86.2",,,,,"76.6",,"55",
"Quintana, Jose",500779,"L","86.1","85.5",,"92.6",,"61.7",,,"59.9"
"Kochanowicz, Jack",686799,"R","86.1","81.8",,"64.4",,,"30.2","42.4",
"Gibson, Kyle",502043,"R","86","81.6","56.6","79.4",,"66.7",,"49.6",
"Horn, Bailey",690544,"L","86",,"29.2",,,"79.8",,"49",
"Mikolas, Miles",571945,"R","85.9","81.8",,"90.9",,"77.7","25.6","39.2",
"Parsons, Wes",641149,"R","85.9","86.2",,,,"74.4","16.4",,
"McGreevy, Michael",700241,"R","85.9","80.5","44.5","90.2",,"78.9",,"38.1",
"Spiers, Carson",686730,"R","85.9","85.3","44.3","98.8",,,"41.2","60.4",
"Gallen, Zac",668678,"R","85.8",,"48.7","89.5",,"69.9","32.1",,
"Basso, Brady",669620,"L","85.7",,"56.4","99.5",,"72.5",,,
"Corbin, Patrick",571578,"L","85.6","82.3","30.1","98.7",,"23.7","19.7",,
"McCaughan, Darren",670766,"R","85.5","84.5",,"99.3",,,,"36.2",
"Minter, A.J.",621345,"L","85.5",,"32.2","93.4",,,,,
"Ellard, Fraser",686642,"L","85.5","65.3","41.3","63.5",,,"34.1",,
"Koenig, Jared",657649,"L","85.3","81.5","48.5","92.7",,"80.5",,,
"Zulueta, Yosver",691172,"R","85.2","82",,,,,"22.4",,
"Bloss, Jake",814005,"R","85.2",,,"86.6",,"84.5","45.9","37.4",
"Castillo, Diego",650895,"R","85.1","78.6",,,,,"17.4",,
"Martinez, Seth",661527,"R","85","83.5",,"81.4",,,,"50",
"Bubic, Kris",663460,"L","85","86.7",,"86.2",,,,"44.5",
"Ramirez, Emmanuel",642629,"R","84.9",,,,"67.2",,"83",,
"Kershaw, Clayton",477132,"L","84.9",,,,"89.8","85.2","43.3",,
"Abreu, Bryan",650556,"R","84.8",,,,,,"56.4",,
"Ryan, River",689981,"R","84.8","88.3",,"91",,"87.9","27.1",,
"Elder, Bryce",693821,"R","84.7","81.5",,"73.3",,,"9.9",,
"Kuhnel, Joel",669270,"R","84.7","89.9","30.5","88.7",,,,,
"Armstrong, Shawn",542888,"R","84.6","89.1","53.8",,,,,"42.5","55.9"
"Keller, Mitch",656605,"R","84.6","76.2","44.3","77.5",,"92.7","30","65.8",
"Ramírez, Yohan",670990,"R","84.6","83.4",,,,"86",,"60.7",
"Martin, Davis",663436,"R","84.5",,,"69.7",,"81.2","39.5","37.2",
"Marsh, Alec",679525,"R","84.5","85.3",,"88.8",,"64.9","18.5","33.8",
"Lucchesi, Joey",664192,"L","84.4","80.2",,,,"25.1",,,
"Stratton, Chris",608717,"R","84.4","80.3",,"79.5",,"79","26.4",,
"Holton, Tyler",663947,"L","84.4","83.1","42","95.5",,"83.7",,"51.5",
"Sánchez, Sixto",664350,"R","84.4","82.3","30.2","86.8",,,,,
"Bickford, Phil",641360,"R","84.3",,,,,,"45.8",,
"Gil, Luis",661563,"R","84.2",,,"88.4",,,"33.1",,
"Holmes, Grant",656550,"R","84.2",,"64","92.5",,"45.8","21.5",,
"Hudson, Daniel",543339,"R","84.1","85.6",,"98.7",,,"26.5",,
"Lugo, Seth",607625,"R","84.1","81.5","64.4","85.7","81.4","83.8","31.4","47.2","76.8"
"Pérez, Cionel",672335,"L","84","81.2",,,,,,,"56"
"Zuñiga, Guillo",670871,"R","84","87",,"88.2",,,"32.3",,
"Burdi, Nick",595897,"R","83.9",,,,,,"32.4",,
"Soroka, Michael",647336,"R","83.9","82.9",,"94.9",,,"42.8",,"56"
"Hall, DL",669084,"L","83.8",,,"98.6",,"72.1","43.4",,
"Waldrep, Hurston",694462,"R","83.8",,,,"97.5",,"23.6",,
"Bibee, Tanner",676440,"R","83.8","82.8","33.1","90.8",,"66.6",,"55.8",
"Saucedo, Tayler",642048,"L","83.6","90.3",,"95.3",,"76.8","27.9","45.4",
"Floro, Dylan",571670,"R","83.6","85.2",,"95.4",,,"21.6",,
"Eflin, Zach",621107,"R","83.6","76.6","47.2","93",,"62",,"51.6",
"Ferguson, Tyler",621053,"R","83.5","80.2","33.7","91.8",,,,"34.6",
"Fitts, Richard",690916,"R","83.4",,,,"84.6",,"31.5","39.7",
"France, J.P.",641585,"R","83.4",,"32.1","97.2",,"99.1",,"55.1",
"Wheeler, Zack",554430,"R","83.2","84.2","43",,"79.1","58.2",,"31.3",
"Bassitt, Chris",605135,"R","83.1","85.8","52.9","97.5","96.2","95.2","40.9","80.2",
"Rea, Colin",607067,"R","82.9","79.2","53","95.8",,"79.3",,"63.5",
"Flaherty, Jack",656427,"R","82.9","74.4",,"81.8",,"79.3","43.9",,
"Banks, Tanner",621383,"L","82.8","78.7",,"79.2",,,"37.2","41",
"Wesneski, Hayden",669713,"R","82.8","82.9","36.8","91.3",,,,"61",
"Barnes, Jacob",606930,"R","82.7",,"48.3",,,,"37.5",,
"Ashby, Aaron",676879,"L","82.6","83.9",,"77.1",,"88.1","45.9",,
"Feltner, Ryan",663372,"R","82.6","76.1",,"66.9",,"71.8","43","40.1",
"Winckowski, Josh",670174,"R","82.4","86.8","34.6","91.2",,,"36.3",,
"Jax, Griffin",643377,"R","82.4","79.8",,"75.1",,"62.8",,"41.3",
"García, Yimi",554340,"R","82.4","84",,"93.6",,"51.6","34.9","40.8",
"Senzatela, Antonio",622608,"R","82.3",,,"66",,"52.5","37.6",,
"Ramírez, Erasmo",541640,"R","82.3","86.5","69.7","90.8",,"26.2",,,
"Dunning, Dane",641540,"R","82.3","85.3","68.7","98",,"99.4","32.5",,
"Medina, Luis",665622,"R","82.2","83.1",,"94.9",,"81.9","23.9",,
"Meyer, Max",676974,"R","82.1","83.7",,"91.2",,,"15.6",,
"Garrett, Braxton",666129,"L","81.9","79.7",,"85.9",,"74.7","15.8","41.3",
"Manoah, Alek",666201,"R","81.7","79.8",,"74",,,"50.8",,
"Kolek, Stephen",663568,"R","81.6","71.5","39.1","85.6",,,"21.8","64.6",
"Bummer, Aaron",607481,"L","81.6","82.6","20.4","92.2",,"74.6",,"68.7",
"King, Michael",650633,"R","81.5","74.2",,"95",,,"27.6","52.1",
"Bello, Brayan",678394,"R","81.5","88.1",,"98.1",,,,"36.6",
"García, Luis",472610,"R","81.1","85.4","26.4",,"78.5",,"48.5","57.3",
"Ginn, J.T.",669372,"R","81.1","80.8",,"80",,,"20.7",,
"Ottavino, Adam",493603,"R","81","77.6","37.2","74.6",,,"53.8","69.3",
"Soriano, George",666277,"R","81",,,"90",,,,"29.4",
"Peterson, David",656849,"L","81","78.3",,"92.3",,"70.4","19.8",,
"Schreiber, John",670167,"R","81","81.7","35.3","82.9",,,,"60.3",
"Kelly, Merrill",518876,"R","80.7","78.5","61.5","77.6",,"66.2","21.7",,
"Germán, Domingo",593334,"R","80.7","82.7",,"78.4",,"14.4",,,
"Montas, Frankie",593423,"R","80.7","75.9","46.8",,"80.4",,"35.4","37.1",
"Montgomery, Jordan",656756,"L","80.6","85.3",,"97.9",,"60.3","24.8",,
"Rodríguez, Manuel",655889,"R","80.5","86.3",,,,,"30.9",,
"Strickland, Hunter",519326,"R","80.5","84.7","44.6","92.5",,,"38.7","62.6",
"Hernandez, Nick",663321,"R","80.3",,,,,,"26",,
"Singer, Brady",663903,"R","80.1","81.7",,"87.2",,,"31.8","39.4",
"Boyle, Joe",671212,"R","80.1",,,,,"85.8","34.2","59.4",
"Buttó, José",676130,"R","80","86",,"68.6",,,"19.1","54.8",
"Schwellenbach, Spencer",680885,"R","80","82.5","52.8",,"84.3","65.8","31.6",,
"Hartlieb, Geoff",664129,"R","79.8","81.5","45.2",,,,"10.9",,
"Payamps, Joel",606303,"R","79.7","79.4",,"78.9",,,"50.1","37.5",
"Sewald, Paul",623149,"R","79.7",,,,,,,"36.2",
"Warren, Will",701542,"R","79.4","74.7","26.6","95.2",,,,"50.2",
"Garabito, Gerson",642520,"R","79.3","74.9",,"87.1",,"52.5","27.7",,
"Priester, Quinn",682990,"R","79.2","78.8",,"94.1",,"58.5","28.5",,
"Rodriguez, Eduardo",593958,"L","79.2","76.6","55.9","86.6",,,"28.6",,
"White, Mitch",669952,"R","79.1","68",,,,"78.1","19.5","45.8",
"Hudson, Dakota",641712,"R","79.1","84.4",,"88.6",,"57.6","12.6",,
"Suarez, Ranger",624133,"L","79","73.6","34.9","76.7",,"87.6",,,
"King, John",667463,"L","78.9","81.4",,"94.6",,,"26.1",,
"Anderson, Grant",681982,"R","78.8","80","23.8","87.2",,,"32",,
"Bender, Anthony",669622,"R","78.7","80.3","52.7","84.1",,,"38.4","47.7",
"Lovelady, Richard",663992,"L","78.6","79.2",,,,,"23.6","33.5",
"Silseth, Chase",681217,"R","78.4","76",,,"49.6",,,"67.8",
"Leclerc, José",600917,"R","78.3","79.4","42.2","83.5",,,"41.7",,
"Díaz, Alexis",664747,"R","78.3",,,,,,"26.7",,
"Kelly, Kevin",687330,"R","78.2","82.2","45",,,,,"73.7",
"Domínguez, Seranthony",622554,"R","77.8","78.4",,"97.6",,,"36.1","38.9",
"Stratton, Hunter",676702,"R","77.8",,"54.1",,,,"45.7",,
"Fedde, Erick",607200,"R","77.8","70.7","52","67.6",,,,"42.2",
"Hurter, Brant",676428,"L","77.4","81.4",,"97.5",,,,"40.1",
"Weissert, Greg",669711,"R","77.4","81.4","59.1","99.3",,,"37.3","73.4",
"Moll, Sam",594580,"L","77.2","83",,"89.2",,,,"51.7",
"Junis, Jakob",596001,"R","77","71.1",,"76.3",,,,"49",
"Lazar, Max",676661,"R","76.8",,"45.9",,,"87.6",,,
"Thornton, Trent",663423,"R","76.4","73.4","32.9","64.5",,"63.3","29.8","45.4",
"Treinen, Blake",595014,"R","76.3","76.9","37.6",,,,,"54.4",
"López, Pablo",641154,"R","76.3","78.3",,"87.4",,"68.7",,"47.9",
"Thompson, Ryan",657044,"R","76.3","80.1",,,,,"71.2",,
"Poteet, Cody",547001,"R","76.2","70.4",,"77.7",,"67",,"53.5",
"Núñez, Dedniel",673380,"R","76.2",,,"78",,,"24.3",,
"Hodge, Porter",687863,"R","76",,,,,,,"64.2",
"Muller, Kyle",666205,"L","76",,,"83.3",,"67.4","12.9",,
"Webb, Logan",657277,"R","75.9","75.9","47.4","82.2",,,,"55.6",
"Scott, Tanner",656945,"L","75.8",,,,,,"32.9",,
"Avila, Pedro",658648,"R","75.6","71.8",,"24.5",,"84.7","43","79.1",
"Bielak, Brandon",656232,"R","75.5","71.1",,"82.3",,"85.2",,"35.3",
"Carrasco, Carlos",471911,"R","75.1","72.3",,"58.5",,"68.9","27.2","40.4",
"Cronin, Declan",686539,"R","75.1","71.5",,,,,"27.6",,
"Stewart, Brock",592779,"R","74.9","78.5","41",,,,,"57.4",
"Toussaint, Touki",657053,"R","74.8","71.9",,,"74.6","84.7",,,
"Strzelecki, Peter",657265,"R","74.7","85.6","38.3","99.3",,,,"52.8",
"Mushinski, Parker",656786,"L","74.5","66.1","45.2",,,"79.9",,"57.4",
"Glasnow, Tyler",607192,"R","74.2","75.6",,,,"69.1","18.7",,
"Lynn, Lance",458681,"R","74.1","69.7","33.2","85.1",,"61.5",,"45.3",
"Kelly, Michael",547184,"R","73.8",,,,,,"31.2","68.5",
"Tyler, Kyle",667725,"R","73.6",,"70.6",,,"78.5","44.6",,
"Herrin, Tim",682120,"L","73.5","70",,,,"50.4","14.3",,
"Cuas, Jose",621016,"R","72.7","77",,"98.4",,,,"44",
"Hudson, Bryan",663542,"L","72.6",,"33",,,,,"81.4",
"Pfaadt, Brandon",694297,"R","72.2","78",,"82.3","77.5","73.5",,"38.9",
"Rodríguez, Yariel",684320,"R","72.1","78.6",,,"92.5","74.3","29.8",,
"Pressly, Ryan",519151,"R","71.9","67.8",,"59.4",,"68.5","29.7",,
"Bolton, Cody",675989,"R","71.9","71.9","38.4","75.2",,,,"57.1",
"Keller, Brad",641745,"R","71.9","74.9",,"68.7",,"55.3","45.9","53.1",
"Bradish, Kyle",680694,"R","71.7","77.7",,,,"69.2","37",,
"Castellanos, Humberto",528748,"R","71.7","77.8","46.2","94.3",,"66",,,
"Duffey, Tyler",608648,"R","71.6","80.9",,"96.2",,"76.8","34.8",,
"Woodford, Jake",663765,"R","71.4","80.8","46.3","91.9",,,,"56.7",
"King, Bryan",687911,"L","71.3","73",,,,"72.7",,"56.2",
"Little, Luke",681432,"L","71",,,,,,,"61.6",
"Pallante, Andre",669467,"R","70.9","86",,,,"78.3","34.1",,
"Brewer, Colten",605155,"R","70.7",,,,,"90.8","37.2",,
"Coulombe, Danny",543056,"L","70.5","63.8","24.2",,,"96.9",,"53.3",
"Teng, Kai-Wei",678906,"R","69.9","69.4",,,,"76.9","14.6","44.3",
"Thompson, Keegan",624522,"R","69.3",,"43","60",,"78.3",,"42.9",
"Suter, Brent",608718,"L","69","85.7",,"93.1",,,"41.9",,
"Paredes, Enoli",660600,"R","68.9","67.3",,,,,"38.8",,
"Kittredge, Andrew",552640,"R","68.7","81.1",,,,,"34",,
"Barlow, Scott",605130,"R","68.2","69",,,,"89.9","59.7","62.5",
"Williams, Trevor",592866,"R","67","73.7",,"89.6",,,"38.5","53",
"Zastryzny, Rob",642239,"L","66.6",,"36.3",,,,,,
"Fried, Max",608331,"L","66.5","65.1","29.1","87.3",,"90.9","44.1","67.5",
"Pint, Riley",666207,"R","66.2",,,,,,"30.7",,
"Roycroft, Chris",688297,"R","66.2","92.3",,,,,,"49.4",
"Steele, Justin",657006,"L","65.3","73",,"79.5",,"71.1","45.9",,
"Phillips, Tyler",663969,"R","64.5","84.1",,,"90.1","74.7",,"40.4",
"Anderson, Shaun",641312,"R","63.8","70.7",,"79.1",,,"38.6","49.9",
"Musgrove, Joe",605397,"R","63.3","63.5","40.8","62",,"83.9",,"67.2",
"Festa, Matt",670036,"R","63.3",,"43",,,,,"48.5",
"Miller, Tyson",668338,"R","63.1","65.8",,"65.9",,"83.7",,"54.5",
"Gray, Sonny",543243,"R","62.8","62.6","32.5","77.3",,"91.6",,"61.9",
"Stroman, Marcus",573186,"R","60.6","60.1","27.9",,"79.2","76.2","26.3",,"54.9"
"Cimber, Adam",643256,"R","57.3","63.7",,,,,"68.2",,
"Adams, Austin",613534,"R","55.9","54.1",,,,,"33.6",,
"Cosgrove, Tom",676680,"L","54.7","59.7",,,,,,"60.6",
"Turnbull, Spencer",605513,"R","53.3","71.7",,"90",,"87.6","40.9","48.6",
"Snider, Collin",676092,"R","47.1","53.1","26.4",,,,,"63.8",
