"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"Farmer, Buck",571656,"R","92.3",,,"83.1",,,"24.4",,
"Martin, Chris",455119,"R","92.3","83.7","54.6",,"77",,"29.6","52.8",
"Ruiz, José",614179,"R","92.3","91.9",,"96",,"47.4",,,
"Guerra, Javy",642770,"R","92.2","95.2",,,,,"35.8","45.5",
"Cabrera, Edward",665795,"R","92.2","87.3",,"95.7",,"64.5","25.7",,
"Weaver, Luke",596133,"R","92.2","91.7","64.7","76.4",,"51.8","37.2","51.6",
"Gilbert, Tyler",656457,"L","92.1","91.8","42.4",,"97.9","66.5",,,
"Winans, Allan",642216,"R","92.1","89.2",,"77.5",,,,"57.7",
"Graveman, Kendall",608665,"R","92.1","93.6",,"89.4",,"61.1","28.8",,
"Waldichuk, Ken",686610,"L","92",,,"98.5",,"83.5",,"48.1",
"Thielbar, Caleb",573204,"L","91.9",,,,,"93.4","48.8","42.7",
"Castillo, Diego",650895,"R","91.9","86.9",,"92.8",,,"19.2",,
"Kikuchi, Yusei",579328,"L","91.8",,,"84",,"40.2","26.5",,
"Brito, Jhony",666745,"R","91.8","91.1",,"98.5",,"50.4","25.8","49.8",
"Berríos, José",621244,"R","91.7","96.1",,"98.2",,,,,"57.9"
"Varland, Louis",686973,"R","91.7","87.2",,"92.4",,,"37.7","44.8",
"Bello, Brayan",678394,"R","91.7","90.6","30.8","99.3",,,"44.2","35.6",
"Murphy, Chris",669684,"L","91.6",,,"98.3",,"91.7","46.9","70",
"Sanmartin, Reiver",665665,"L","91.6","91",,"89.6",,,"30.3",,
"Gore, MacKenzie",669022,"L","91.6",,,"93.2",,"50.2","40.2","32.8",
"Bido, Osvaldo",674370,"R","91.6","91.3","25.1","93.6",,,"35.1",,
"Crochet, Garrett",676979,"L","91.5",,,"99.2",,,,"37.3",
"Reyes, Gerardo",622103,"R","91.5","91.5",,,,,"41.2",,
"Barria, Jaime",642545,"R","91.5","88.3",,"99.3",,,"35.1",,
"Dubin, Shawn",681869,"R","91.5",,"37.7","88",,"91",,"45.6",
"Long, Sam",669674,"L","91.5",,,"99.7","93.2","75.2","10.3",,
"Suarez, José",660761,"L","91.4","89.6",,"88.9",,,"32.6","42.9",
"Smith, Drew",622098,"R","91.3",,,"99",,"75","43.6",,
"Brazobán, Huascar",623211,"R","91.3","86.2","20","80.9",,,,,
"De Los Santos, Enyel",660853,"R","91.3",,,"97.8",,,"20.4",,
"Hill, Rich",448179,"L","91.3","85.7","41.9","85.3",,"95.9","50.5","92.1",
"Smeltzer, Devin",656970,"L","91.2",,"43.5","82.1",,"77.9",,"54.6",
"Daniel, Davis",669721,"R","91.2",,,"95.2",,"86.9","38.8",,
"Speier, Gabe",642100,"L","91.2","92.2",,"92.2",,,"26.8",,
"Irvin, Jake",663623,"R","91.2","87.1",,"83.4",,"70.9",,,
"Ortiz, Luis",656814,"R","91.1","87.5",,"94",,"77.4","22.1","49.7",
"Walker, Josh",677020,"L","91.1",,,,,,"37.2",,
"Faucher, Calvin",676534,"R","91.1",,"25.8",,,"68.7",,"33.3",
"Adon, Joan",672851,"R","91","89.1",,"82.5",,"57.6","39.5",,
"Okert, Steven",595345,"L","90.9",,,,,,"42.8",,
"Chapman, Aroldis",547973,"L","90.9","89.7",,,"34.6",,"36.8",,
"Peralta, Sammy",671111,"L","90.8",,,"99.4",,,"30.9","59.2",
"Hunter, Tommy",488984,"R","90.8","82.2","64.5","65.9",,"46.7",,,
"Bazardo, Eduard",660825,"R","90.8","89.7",,,"76",,,"55.1",
"Phillips, Connor",683175,"R","90.6",,,,,"75.3",,"45.6",
"Ober, Bailey",641927,"R","90.6",,,"99.4",,"76.2","29.9","42.1",
"Junk, Janson",676083,"R","90.6",,,,"83.7","78.5",,"43",
"Cease, Dylan",656302,"R","90.5",,,"88.9",,"80.6","26.3",,
"Civale, Aaron",650644,"R","90.5","86.1","48.1",,"96.1","79.9","47.3",,
"Chirinos, Yonny",630023,"R","90.5","89.7",,,"51.7",,"43.4",,
"Blackburn, Paul",621112,"R","90.5","87","51.3","78.5",,"88.3",,"67.3",
"Mlodzinski, Carmen",669387,"R","90.4",,"48.6","92.4",,,,"63.5",
"Flexen, Chris",623167,"R","90.2","93.7","54.3","97.8",,"82.4","44.6","49",
"Almonte, Yency",622075,"R","90.2","89.1",,"98.3",,,,"47.8",
"Middleton, Keynan",641871,"R","90.2",,,"84.8",,,"21.2",,
"Manning, Matt",666159,"R","90.2",,,"97.5",,"84.5",,"41.5",
"De Jong, Chase",608328,"R","90.2",,,,"92.4","82.7","27.6",,
"Frías, Luis",666818,"R","90.2",,"40.8","79.3",,,"61.7",,
"Helsley, Ryan",664854,"R","90.1",,,,,"59.2","27.1",,
"Corbin, Patrick",571578,"L","90.1","85.6",,"98.7",,,"21.3",,
"Morejon, Adrian",670970,"L","90",,,"99.1",,"80.4","36.3",,
"Clarke, Taylor",664199,"R","90",,,"95.5",,,"39.8","52.2",
"Merryweather, Julian",657240,"R","90",,,"97.6",,,"25.9","43.7",
"Hicks, Jordan",663855,"R","90","84.9",,,"87.4",,"41.7","44.4",
"Alexander, Tyler",641302,"L","89.8","92.3","54.2","97.6",,,"29",,
"Sousa, Bennett",656986,"L","89.8",,,,,,"29.5",,
"Tepera, Ryan",572193,"R","89.8","91.3",,"90.3",,,"29.9","49.9",
"Cisnero, José",542585,"R","89.8","90.5","32.3","78.9",,,"34.7",,
"Brasier, Ryan",518489,"R","89.8","89.9","56.4",,,,"38.3",,
"Tonkin, Michael",543859,"R","89.8",,,,,,"41.6","65.4",
"Soriano, José",667755,"R","89.7","92.5",,,"89.6","71.9","17.1",,
"Woodruff, Brandon",605540,"R","89.7","89",,"86",,"50.6","24.7",,
"Megill, Trevor",656730,"R","89.7",,,,,"61.2",,,
"Bibee, Tanner",676440,"R","89.7",,"46.4","97",,"73.8",,,
"Martinez, Nick",607259,"R","89.7","90.7","56.8","80.3",,"76.1",,,
"Beeks, Jalen",656222,"L","89.7",,"21.7","89.1",,,,,
"May, Dustin",669160,"R","89.7","86.8","43.4","98.1",,,"48.4","69",
"Romano, Jordan",605447,"R","89.5",,,,,,"36.3",,
"Morán, Jovani",663558,"L","89.5",,,"86.9",,,"25",,
"Ferguson, Caleb",657571,"L","89.5",,"28.1",,,,,"61.4","46.5"
"Miller, Mason",695243,"R","89.4",,"42.7","73.8",,,"52.4",,
"Fleming, Josh",676596,"L","89.4","87.4",,"82.9",,"47.7",,,
"Stripling, Ross",548389,"R","89.4","86.1","43","88.9","89.2","79.7","41.7",,
"Senga, Kodai",673540,"R","89.3",,"54.2",,"61.5","63.8","17.6","39.6",
"Megill, Tylor",656731,"R","89.3","89.7",,"92.2","80.2","80","30.4",,
"Lucas, Easton",687922,"L","89.2",,"41.6","98.7",,,,"29.8",
"Cleavinger, Garrett",664076,"L","89.2","85.6",,,,,"64.1",,
"Richardson, Lyon",680689,"R","89.2","83.4",,"93.1",,"66.1","15",,
"Chargois, JT",608638,"R","89.2","95.1",,,,,"17.2",,
"Young, Alex",622065,"L","89.1","84.2",,"82.4",,"22.7",,,
"Castillo, Luis",622491,"R","89.1","91.8",,"91.7",,,"12.6",,
"Contreras, Roansy",672710,"R","89.1",,,"98",,"85.8","34.7","46.1",
"Kauffmann, Karl",666154,"R","89.1","93.2","66.5","88.4",,,"30.2",,
"Cano, Yennier",666974,"R","89","88.9",,"98.8",,,"25",,
"Jameson, Drey",686753,"R","89","86.7",,"84.6",,"52.9","28.6",,
"Lugo, Seth",607625,"R","89","84.2",,"74.6",,"83.9","36.5","49.2","71.8"
"Voth, Austin",608723,"R","89",,"51.9",,,"78.1",,"47.8",
"Vodnik, Victor",680767,"R","88.9",,,"88.6",,,"34.1",,
"Perdomo, Angel",622780,"L","88.8",,,"91.7",,,"39.6",,
"Montero, Rafael",606160,"R","88.8","85.3",,"92.2",,,"28.5",,
"Patton, Spencer",607359,"R","88.8",,,,,,"52.1",,
"Muñoz, Andrés",662253,"R","88.8","85.1",,,,,"34.2",,
"Battenfield, Peyton",685410,"R","88.7",,"48.4","88.4",,"54.2",,,
"Cousins, Jake",664776,"R","88.6","92.5",,,,,,"55.5",
"Graterol, Brusdar",660813,"R","88.6","90.4","69.7",,,,"34.7",,
"Ginkel, Kevin",656464,"R","88.6","90.8",,,,,"21",,
"Mantiply, Joe",573009,"L","88.6","89.3",,"98.7",,"43.8",,,
"Burke, Brock",656271,"L","88.5","85.6",,"80.7",,,"30.3",,
"Allen, Logan",671106,"L","88.4",,"49.8","77.9",,,"38.5","59.8",
"Francis, Bowden",670102,"R","88.4",,,,,"91.5","35.2",,
"Assad, Javier",665871,"R","88.4","90","56.8","99.2",,"71.6","45.7","51.7",
"Tarnok, Freddy",676206,"R","88.3",,,"93.6",,"73.1","22.2",,
"Minter, A.J.",621345,"L","88.3",,"30","91.1",,,,,
"Kirby, George",669923,"R","88.3","85.9",,"99.3","84.1","84.2",,"56",
"Kaprielian, James",621076,"R","88.3","87.5",,"63.5",,"70.3","33.4",,
"Wilson, Bryse",669060,"R","88.3","84.1","51.7",,,"69.3",,,
"Spiers, Carson",686730,"R","88.2","85.7","46.9","93.5",,,,"51.2",
"Hand, Brad",543272,"L","88.2","90.9",,,,,,"57.5",
"Olson, Reese",681857,"R","88.2","90.7",,"70.4",,"92","41.9",,
"Mayers, Mike",594577,"R","88","91.6","51.6","87",,"81.3","36.4",,
"Newcomb, Sean",656794,"L","88","82.7",,,,"84.3",,,"67"
"Webb, Jacob",657097,"R","88",,,"99.5",,,,"45.8",
"Then, Juan",672730,"R","87.9","84.8",,"95.6",,,"30.3",,
"Díaz, Miguel",622766,"R","87.8","88.1",,"88.5",,,"36.9",,
"Neris, Héctor",593576,"R","87.7","86.6",,,"66.1",,"30.3",,
"Fairbanks, Pete",664126,"R","87.7",,,,,,"43.3",,
"Marte, José",665896,"R","87.6","87.2","43.3","96.6",,,,,
"Hentges, Sam",656529,"L","87.6","81.8",,,,"89.5","23",,
"Mikolas, Miles",571945,"R","87.5","83.5",,"93",,"81","28",,
"Bellatti, Andrew",571479,"R","87.5",,,"94.6",,,"31.3",,
"Keller, Mitch",656605,"R","87.5","82.2","38.2","95",,"93","41.1","64.1",
"Gibson, Kyle",502043,"R","87.5","83.9","62.5","79.3",,"62.6",,"45",
"Gott, Trevor",641627,"R","87.4","86.6","52.9","98.6",,"87",,,
"Garrett, Reed",657585,"R","87.4","86.1","34.3",,"80.9",,,"42.4",
"Jax, Griffin",643377,"R","87.3","86","43.7","84.6",,,,"52.7",
"Waldron, Matt",663362,"R","87.3","84.7","46.5",,,,,"53.1",
"Norris, Daniel",596057,"L","87.3",,,"70.4",,,"18.5",,
"Díaz, Jhonathan",646242,"L","87.2","69.6",,"85.7",,,"41.4",,
"Lyles, Jordan",543475,"R","87.1","80.7","45.3","91.1",,"85.2",,"43.1",
"Sims, Lucas",608371,"R","87.1",,,,,"82.8","37.3","48.3",
"Peralta, Freddy",642547,"R","87",,,"93.7",,"56","29.1","38.2",
"Boxberger, Brad",502202,"R","87",,,"87",,,"48.8",,
"Ramírez, Erasmo",541640,"R","87","84.9","62","92.2",,"37.6","21.5","27.9",
"Feltner, Ryan",663372,"R","87","82.2",,"65.6",,"61.7","43.8",,
"Lynch IV, Daniel",663738,"L","86.8","82",,"93.2",,"32","42.2",,
"Holton, Tyler",663947,"L","86.7","90.8","47.3","97.4",,"78.6",,"40.5",
"Gage, Matt",657424,"L","86.6",,,,,,"34.2","52.1",
"Quijada, José",650671,"L","86.6",,,"97.9",,,,,
"Miley, Wade",489119,"L","86.6","85.4","53.9","88.3",,"63.3","34.1",,
"Solomon, Peter",656981,"R","86.6",,"30","91.4",,"96.4","23.8",,
"Henry, Tommy",674072,"L","86.6",,,"88.2",,"73.5","22.2",,
"Crismatt, Nabil",622503,"R","86.6","83.7",,"75.9",,"95.9","49.1",,
"Wicks, Jordan",696136,"L","86.5","92.9","50.9","93.8",,"67.7","43.2",,
"Hall, DL",669084,"L","86.5",,,"93.8",,"71.8","37.6","36.1",
"Romero, JoJo",668941,"L","86.5","85.9",,"98.9",,,,"30.9",
"Sands, Cole",663485,"R","86.5","82.3","34.5",,"76.8","72.7",,,
"Germán, Domingo",593334,"R","86.5","86.3",,"88.9",,"9.8",,,
"Lange, Alex",656638,"R","86.5","82.7",,"91.7",,,"27.8",,
"Vásquez, Randy",681190,"R","86.4","87.9","33.8","96.9",,"64.8",,"56.3",
"Nardi, Andrew",677053,"L","86.4",,,,,,,"43.2",
"Kershaw, Clayton",477132,"L","86.2",,,"96.1",,"84.2","42.7",,
"May, Trevor",543507,"R","86.2",,,"94.2",,,"36","58.7",
"Kilian, Caleb",668873,"R","86.1","91.7","44.5",,,"84.4",,,
"Woo, Bryan",693433,"R","86.1","84.9",,"86.2",,,"35.3","51.4",
"Floro, Dylan",571670,"R","86.1","86.7",,"93.2",,,"14.9",,
"Maeda, Kenta",628317,"R","86","76.7",,,"81.4","79.2","19.8","33.7",
"Lawrence, Casey",596271,"R","86","89.4",,"96.8",,,"27","31.3",
"Iglesias, Raisel",628452,"R","86","88.3",,"83.5",,,"30.1",,
"Bubic, Kris",663460,"L","86",,,"86.8",,"59.5","20.3",,
"Cessa, Luis",570666,"R","85.9","83",,"81.4",,,"45.2",,
"Stephens, Jackson",623451,"R","85.9","86.9","56.2","80.4",,"77.4","34.1",,
"Stephan, Trevor",663986,"R","85.8",,,,"91.4",,"35.3",,
"Boyle, Joe",671212,"R","85.8",,,,,"85.7","38.4",,
"Darvish, Yu",506433,"R","85.7","87.1","53",,"56.9","84.8","33.9","52.6",
"Syndergaard, Noah",592789,"R","85.6","85","61.4","96.4",,"59.9","33.4",,
"Nelson, Kyle",669459,"L","85.6",,"44.1",,,,"34",,
"Rea, Colin",607067,"R","85.6","83.4","41.1","97.9",,"78.2",,"48.3",
"White, Mitch",669952,"R","85.6",,,,,"67.6","27.2","32.1",
"Miller, Bryce",682243,"R","85.5","81.8","72","95.4",,"88.1","21.8","65.9",
"Suarez, Ranger",624133,"L","85.5","81.6","36.3","93.9",,"87.3",,,
"Soroka, Michael",647336,"R","85.4","89",,"97.9",,,"37",,
"Pérez, Cionel",672335,"L","85.4","82.1",,,,"79.1",,,"46.7"
"Knehr, Reiss",663753,"R","85.2",,"37.3","99.4",,,"73.8",,
"Bumgarner, Madison",518516,"L","85.1",,"52.9","91.8",,"65.4",,,
"Lamet, Dinelson",659275,"R","85.1","88.5",,"94.2",,,"12.4",,
"Hendricks, Kyle",543294,"R","84.9","76.4",,"74.8",,"79.8",,,
"Medina, Luis",665622,"R","84.8","88.2",,"95",,"80.3","23.6",,
"Saucedo, Tayler",642048,"L","84.8","88.6",,"93",,"72","32.4","33",
"Marsh, Alec",679525,"R","84.7","86.4",,"89",,"78","15.4","34",
"Abreu, Bryan",650556,"R","84.7",,,,,,"50.7",,
"Leone, Dominic",608678,"R","84.6",,"46.8",,,,"41.6",,
"Senzatela, Antonio",622608,"R","84.5",,,"66.2",,,"38.7",,
"Garcia, Robert",676395,"L","84.4",,,"83.6",,,"32.4",,
"Weiss, Zack",592848,"R","84.4",,,,,,"28.6","45.8",
"Toussaint, Touki",657053,"R","84.2","78.5",,,"85.2","89.3","33.2",,
"Webb, Logan",657277,"R","84.2","81.6",,"86.4",,,,"41.8",
"Manoah, Alek",666201,"R","84.2","82.7",,"85.6",,,"43",,
"Rogers, Trevor",669432,"L","84","85.1","21.4","89.9",,,,,
"Boyd, Matthew",571510,"L","83.9","81.2",,"81.2",,"87.9","41.4",,
"Morris, Cody",663752,"R","83.8",,"36.8","79.4",,"88.3",,,
"Rodriguez, Eduardo",593958,"L","83.7","82.2","60.8","87.5",,,"29.7",,
"Elder, Bryce",693821,"R","83.6","75.1",,"65.7",,,"14.9",,
"Barnes, Jacob",606930,"R","83.5",,"45.3",,,,,,
"Campbell, Isaiah",663462,"R","83.5",,,,,,"31.6","57.6",
"Quintana, Jose",500779,"L","83.4","83.7",,"94.8",,"64",,,"60.2"
"King, Michael",650633,"R","83.4","76.9",,"98.4",,,,"58.7",
"Banks, Tanner",621383,"L","83.2","77",,"74.7",,,"34.7","37.6",
"Rasmussen, Drew",656876,"R","83.1","82","24.3",,,"76.5",,"51",
"Barraclough, Kyle",607457,"R","83","83.9","59.4",,,,"63.7",,
"Brieske, Beau",689225,"R","82.9","87.7",,"87.9",,,"29.5",,
"Rom, Drew",680723,"L","82.8","72.1",,,"50",,,"54.2",
"Brash, Matt",666374,"R","82.7","95.1","31",,,"64.9","40.6",,
"Wantz, Andrew",681806,"R","82.7",,"41.3","67.6",,,,"44.9",
"Herget, Jimmy",623474,"R","82.6","86",,"62.9",,,"22.7","57.2",
"Hatch, Thomas",641672,"R","82.6","86.3","32.3","38.6",,,,,
"Armstrong, Shawn",542888,"R","82.5","84.8","52.6",,,,,,"50.9"
"García, Yimi",554340,"R","82.5","85.8",,"96.9",,"56","38.2",,
"Kelly, Kevin",687330,"R","82.4","82.2","43.7",,,,,"77.2",
"Bolton, Cody",675989,"R","82.4",,,"75.6",,,,"59.3",
"Leclerc, José",600917,"R","82.4","84.6","43.4","85.8",,,"38.6",,
"Stewart, Brock",592779,"R","82.2","83.2","43.8","89.6",,,,"50.6",
"Woodford, Jake",663765,"R","82.2","81.5","43.4","87.7",,"89.6",,"48.3",
"Bickford, Phil",641360,"R","82.1",,,"77.1",,,"44.9",,
"Adam, Jason",592094,"R","82",,,"76.3",,,"25.2","63.7",
"Rucker, Michael",621074,"R","81.9","80","27.8","78.4",,"76.4","35.5",,
"Garrett, Braxton",666129,"L","81.9","78.3",,"89.2",,"74.8","24.4","41.8",
"Buttó, José",676130,"R","81.9","85.8",,"71.5",,"58.9","19.8",,
"Carrasco, Carlos",471911,"R","81.6","76.5",,"68.2",,"58.4","22.2",,
"Freeland, Kyle",607536,"L","81.6","76.1","27.9","92.1",,"52.9",,,
"Peterson, David",656849,"L","81.5","80",,"95.1",,"69.6","17.3",,
"Gallen, Zac",668678,"R","81.2",,"48.2","86.1",,"64","30.1",,
"Montgomery, Jordan",656756,"L","81.1","86.8","40.7","97.6",,"53.8",,,
"Lucchesi, Joey",664192,"L","81","78.6",,,,"27.6",,,
"García, Luis",472610,"R","81","84.7",,,"82.8",,,"57.5",
"Bummer, Aaron",607481,"L","80.8","86.5","18.4",,,,,"69.2",
"Mushinski, Parker",656786,"L","80.6","76","51.3",,,"82.2",,"58.3",
"Kuhnel, Joel",669270,"R","80.6","86.3",,"93.4",,,"24.9",,
"Sandlin, Nick",680704,"R","80.5","76.7",,,"84.3",,"49.1",,
"Bassitt, Chris",605135,"R","80.5","83.8","46.2","97","97.1","94.7","43.2","81.3",
"Ottavino, Adam",493603,"R","80.4","79.7","34.7","77.5",,,,"65.5",
"Winckowski, Josh",670174,"R","80.1","81.6","34.4","90.9",,,"43.3",,
"Greinke, Zack",425844,"R","80.1","83.5","41.2","86.1",,"76.2","52",,
"Anderson, Grant",681982,"R","80","82.6",,"84.5",,,"24.1",,
"Domínguez, Seranthony",622554,"R","79.9","83.9",,"96",,,"35.4",,
"Ortega, Oliver",661383,"R","79.9","78.8",,,,"68.9","27.6",,
"Wesneski, Hayden",669713,"R","79.8","83.7","35.9","91.5",,,,"61.6",
"Martinez, Seth",661527,"R","79.8","79.2",,"88",,,,"48.1",
"Soriano, George",666277,"R","79.7",,,"91.1",,,,"39",
"Velasquez, Vince",592826,"R","79.5",,,"90.4",,,"41.1",,
"Silseth, Chase",681217,"R","79.5","77.7","35.7",,"67.8","89.4","34.8","70.4",
"Vasquez, Andrew",607755,"L","79.4","84.5",,,,"60.2","61.6",,
"Weissert, Greg",669711,"R","79.3","79.2","53.2","99.3",,,,"71.4",
"Eflin, Zach",621107,"R","79.1","77.9","42.7","92.8",,"65.7",,"61.4",
"Thompson, Keegan",624522,"R","79.1",,"37.4",,,"71",,"35.1",
"Gipson-Long, Sawyer",687830,"R","79.1","85.1",,"95",,,"51.4",,
"Otto Jr., Glenn",657248,"R","79",,,,,"64.8",,"40.7",
"Avila, Pedro",658648,"R","79","76.4",,"25.5",,"88.1",,,
"Urías, Julio",628711,"L","78.7",,"36.6","89.3",,,,,"55.5"
"Wheeler, Zack",554430,"R","78.6","80","39.1","93.9",,"65.8",,"41.1",
"Singer, Brady",663903,"R","78.4","76.9",,"88",,,"26.8","35.8",
"Felipe, Angel",665734,"R","78.3","75.8",,"90.4",,,"41.8",,
"Kelly, Merrill",518876,"R","78.3","79.3","63.4","83.1",,"67.1","20.8",,
"Hollowell, Gavin",668970,"R","78.3","84.8","31.3",,,,,"53.3",
"Herrin, Tim",682120,"L","78.2","72.3",,,,"54.7","20.3",,
"Sewald, Paul",623149,"R","78",,,,,,,"36.3",
"Pruitt, Austin",643493,"R","77.8","69.6",,"85.2",,"63.2","32.3",,
"Taylor, Josh",657031,"L","77.7","74.1",,,,"64.2","35.6",,
"Kelly, Michael",547184,"R","77.7","82.1",,,,,"34.2","73.6",
"Coleman, Dylan",669395,"R","77.7",,"49.9",,,,,"71.2",
"Underwood Jr., Duane",621249,"R","77.4","84.1","65","89",,"59",,,
"Pfaadt, Brandon",694297,"R","77.2","82.6",,"85.6",,"75.5",,"43.1",
"Oviedo, Johan",670912,"R","77.2","78.9",,"96.4",,"47.2","37.6",,
"Zastryzny, Rob",642239,"L","77",,"37","89.7",,,,"34.7",
"Wainwright, Adam",425794,"R","76.9","83.4","49","91.6",,"96.2",,,
"Familia, Jeurys",544727,"R","76.9","72.1",,,"78.3",,"23.1",,
"Cuas, Jose",621016,"R","76.8","79.3",,"98.3",,,"25.9","30.4",
"Strzelecki, Peter",657265,"R","76.5","76.1",,"99.5",,,,"61.9",
"Ohtani, Shohei",660271,"R","76.4","69.5","34.5",,"62.6","84.5","40.8","57.6",
"Justice, Evan",687145,"L","76.3",,,,,,"45.3",,
"Neal, Zach",594943,"R","76.2","77.7","31","87.3",,"74.9",,,
"Díaz, Alexis",664747,"R","76.2",,,,,,"29.7",,
"Davis, Noah",663562,"R","76.1","97.8","47.5","97",,"77.4","25.8",,
"Payamps, Joel",606303,"R","76.1","74.3",,"72.3",,,"44","49.7",
"VerHagen, Drew",572403,"R","76.1","75.6","38.3","63",,,,"66.9",
"Pressly, Ryan",519151,"R","76",,"65.5","65.9",,"69.6","29.6",,
"Rucinski, Drew",607968,"R","75.9","80.3",,"97.8",,"53.7","31.5",,
"Walter, Brandon",687888,"L","75.6","78.3","25.6","90",,,,"67.6",
"Glasnow, Tyler",607192,"R","75.6",,,,,"70","18.4",,
"Kay, Anthony",641743,"L","75.6",,,,,,"22.8","54.8",
"López, Pablo",641154,"R","75.5","79.2",,"87",,"72.4",,"45.9",
"Dunning, Dane",641540,"R","75.5","79.3","59.9","98.4",,"98","28.5",,
"McAllister, Zach",502083,"R","75.4",,"39.7",,,,,,
"Thornton, Trent",663423,"R","75","72.6",,,,"71.7","27.2","60.7",
"Crowe, Wil",640444,"R","74.9",,,"55",,,"30.5","38.1",
"Lovelady, Richard",663992,"L","74.9","74.7",,,,,"20.9",,
"Moll, Sam",594580,"L","74.8","77.8",,"87.4",,,,"54.4",
"Bielak, Brandon",656232,"R","74.7","73.8",,"87.6",,"85.5",,"42.3",
"Bleier, Richard",542947,"L","74.6","75","40.5",,"87.2",,"58.9",,
"Barlow, Scott",605130,"R","74.5","77.1",,,,"87.4","57.8","57",
"Kluber, Corey",446372,"R","74.5","74.2","37.4","71.6",,"50",,,
"Stroman, Marcus",573186,"R","74.1","59.8","23.3",,"77.4",,"35.5",,"58.2"
"Stratton, Chris",608717,"R","73.8",,,"71",,"77.9","28.6",,
"Little, Luke",681432,"L","73.8",,,,,,,"72.8",
"Fried, Max",608331,"L","73.3","69","26.2","84.1",,"87.6","27.7","51.8",
"Hudson, Dakota",641712,"R","73.3","81.3",,"85.6",,"66.5","11.6",,
"France, J.P.",641585,"R","73.3",,"31.7","98.6",,"98.1",,"55.3",
"Stratton, Hunter",676702,"R","73",,"43.1",,,,"43.4",,
"Fulmer, Michael",605242,"R","73","72.7","44.7","81.5",,,,"66.2",
"Hudson, Bryan",663542,"L","72.1",,"24.8",,,,,,
"Uribe, Abner",682842,"R","72","76.7",,,,,"33.9",,
"Pallante, Andre",669467,"R","71.9","82.6",,,,"93.3","37.3",,
"Flaherty, Jack",656427,"R","71.7","68.7","50.5","83",,"81.6","50.9",,
"Williams, Trevor",592866,"R","71.5","79.2",,"90.2",,"50.7","33.2","55.9",
"Lynn, Lance",458681,"R","71.3","68.8","35.3","80.2",,"42",,,
"Teheran, Julio",527054,"R","70.4","71.1","52.9","93.3",,"48.9",,,
"Cosgrove, Tom",676680,"L","70","66.5",,,,,,"66.4",
"Wright, Kyle",657140,"R","69.8","71.4",,"92.7",,"56.8",,,
"Scott, Tanner",656945,"L","69.6",,,,,,"30.3",,
"Thompson, Ryan",657044,"R","69.2","77.9",,,,,"83.5",,
"Zimmermann, Bruce",669145,"L","69","77.2",,"94.7",,"60.7","13.8",,
"Bard, Daniel",453268,"R","68.8","68.7",,,,,"32.8",,"45.2"
"Cimber, Adam",643256,"R","68.7","72.6",,,,,"48.6",,
"Coulombe, Danny",543056,"L","68.6","63.6","24.5","98.6",,"96",,"54.5",
"Muller, Kyle",666205,"L","68.5",,,"88.2",,"63.8","16.3",,
"Edwards Jr., Carl",605218,"R","68.3",,,"79.6",,"85.6",,,
"Gray, Sonny",543243,"R","67.7","60.6","33.1","87.8",,"91.2",,"65.4",
"Kittredge, Andrew",552640,"R","67.5","80.3",,,,,"34.4",,
"Schreiber, John",670167,"R","66.9","70.9",,"76.5",,,,"70.2",
"Bradish, Kyle",680694,"R","66.6","72.7",,"98.9",,"74.3","40",,
"Musgrove, Joe",605397,"R","66.2","65.5","44.7","64.7",,"82.6","66.4",,
"Suter, Brent",608718,"L","66","82.9",,"92.9",,,"51.7",,
"Priester, Quinn",682990,"R","65.7","76.1",,"94.1",,"58.6","32.7",,
"Miller, Tyson",668338,"R","65.2","70.8",,,,"72.8","55.8",,
"Houck, Tanner",656557,"R","65.1","71.4","40.9",,"72.6",,"63.3","59.2",
"Festa, Matt",670036,"R","64.1",,"38.2",,,,,"49.5",
"Turnbull, Spencer",605513,"R","61.4","73.9",,"91",,"77.5","40",,
"Keller, Brad",641745,"R","60.1","64.3",,"66.7",,"49.2","51.6","59.4",
"Steele, Justin",657006,"L","59.2","65.7",,"77.9",,"75","50.7",,
"Adams, Austin",613534,"R","58.3",,,,,,"28.4",,
"White, Brendan",686839,"R","51.7","63.8",,,,,"29.1","69.2",
"Murfee, Penn",682171,"R","39.4",,,,,,,"74.3",
