"entity_name","entity_id","pitch_hand","active_spin_fourseam","active_spin_sinker","active_spin_cutter","active_spin_changeup","active_spin_splitter","active_spin_curve","active_spin_slider","active_spin_sweeper","active_spin_slurve"
"O'Day, Darren",503285,"R","68.5","70.5",,,,,"27.4",,
"Lovelady, Richard",663992,"L","67.8","66.2",,,,,"27.5",,
"Fedde, Erick",607200,"R","67","75.3","44.9","88.6","88.5","63.6",,"66",
"Fry, Paul",643316,"L","66.9",,,,,,"56.7",,
"Burnes, Corbin",669203,"R","66.7","71.7","52.7","77.6",,"67.7","40.6",,
"Melancon, Mark",453343,"R","66.5",,"62.7",,,"78.3",,,
"Edwards Jr., Carl",605218,"R","65.8",,,,,"81.5",,,
"Suter, Brent",608718,"L","65.2","83",,"97.9",,"59.3","38.4",,
"Stroman, Marcus",573186,"R","64.7","58.6","29.4",,"82.2","72.8","29.9",,"54.4"
"Valdez, Framber",664285,"L","63.9","68.6",,"75.3",,"85.5",,,
"Musgrove, Joe",605397,"R","62.7","63.9","39.4","61.6",,"76.5","56.8",,
"Maton, Phil",664208,"R","62.6",,"40.4",,,"92.2","69.5","61.1",
"Houck, Tanner",656557,"R","62.4","71.3",,,"77.7",,"55.4",,
"Kittredge, Andrew",552640,"R","62.2","79.3",,,,,"31",,
"Adams, Austin",613534,"R","60.3",,,,,,"37.1",,
"Turnbull, Spencer",605513,"R","59","78.2",,"93.5",,"80.6","34.7",,
"Hartlieb, Geoff",664129,"R","57.6","65","36.4",,,,"37",,
"Castro, Anthony",621593,"R","57.1",,,,,,"60",,
"Maples, Dillon",596027,"R","52.5","55.5",,,,"80.2","53.3",,
"Richards, Garrett",572070,"R","49.7","62",,"86.3",,"93.8","28.4",,
